id,smiles,mw,hbd,hba,rot_bonds,net_charge,ring_count,fsp3,tpsa,aromatic_rings,total_stereo,undefined_stereo,logp,rank,context,target_name,effector_name,reference_ligand_count,centroid_score
s_22____7868022____19715008,O=C(NC1COc2ccccc2C1=O)c1cnn2c1OCCCC2,327.34,1.0,6.0,2.0,0,4,0.353,82.45,2,1,1,1.43,6095,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4860551953315735
s_1458____29811956____487282,CC(OC(=O)c1ccc(Br)cc1OC(C)(C)C)C(=O)NCc1ccccc1F,452.32,1.0,4.0,6.0,0,2,0.333,64.63,2,1,1,4.63,6096,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48603788018226624
m_283090____29081080____28455520____31865544,Cc1cccc2c1C(=O)N(C1CCCCC1C)C2C(=O)Nc1cccc(CO)c1,392.5,2.0,3.0,4.0,0,4,0.417,69.64,2,3,1,4.2,6097,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4860275387763977
m_274552____24795126____15957594____15983034,CCC(NC(=O)C1CC(C)(NC(=O)c2ccnc(OC)c2)C1)c1ccccc1,381.48,2.0,4.0,7.0,0,3,0.409,80.32,2,1,0,3.26,6098,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48601439595222473
s_270004____21296832____8300576,CC(C)COc1cccc(CNC2CCOC2=O)c1,263.34,1.0,4.0,6.0,0,2,0.533,47.56,1,1,0,2.13,6099,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4859979748725891
m_274552____23520356____24994488____15987208,CCN1CC(NC(=O)C2(C)CC(NC(=O)C3=Cc4ccccc4C3)C2)CCC1=O,395.5,2.0,3.0,5.0,0,4,0.522,78.51,1,1,1,2.04,6100,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48599696159362793
s_22____20859984____26977990,CCC(NC(=O)c1ccc(NC(C)C(N)=O)cc1)c1cccc(OC)c1,355.44,3.0,4.0,8.0,0,2,0.3,93.45,2,2,1,2.86,6101,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4859955310821533
m_274552____14900048____13184766____15984790,COC1CC(C(=O)NC(C)c2ccccc2)N(C(=O)c2cccc3c2CCC3)C1,392.5,1.0,3.0,5.0,0,4,0.417,58.64,2,3,1,3.28,6102,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4859830141067505
s_1458____15418098____14180198,Cc1cccc(N2CCCC(OC(=O)C3CCC4(CC3)CC(=O)C4)C2=O)c1,369.46,0.0,4.0,3.0,0,4,0.591,63.68,1,1,1,3.57,6103,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48594826459884644
m_274552____23522432____24980400____15976902,CC(NC(=O)CN(C(=O)c1cccc(O)c1)C(C)C)c1cn[nH]c1,330.39,3.0,4.0,6.0,0,2,0.353,98.32,2,1,1,1.84,6104,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4859426021575928
s_1626____22068524____22132926,CN1CCCCC(N(C)C(=O)C2(C)COC(c3ccccc3)OC2)C1=O,360.45,0.0,4.0,3.0,0,3,0.6,59.08,1,1,1,2.21,6105,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48594146966934204
s_2230____8270090____7466666,COCC(NCC(=O)NC(=O)Nc1ccc2c(c1)OCCCO2)c1ccccc1,399.45,3.0,6.0,7.0,0,3,0.333,97.92,2,1,1,2.47,6106,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48593389987945557
s_282070____22208886____22312826,COc1cc(OC)cc(N2CCC(NC(=O)OCCN3CCOCC3)C2=O)c1,393.44,1.0,7.0,7.0,0,3,0.579,89.57,1,1,1,0.87,6107,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4859120845794678
m_282030____21914858____22360210____21937470,CSc1cccc(CNc2nc(NCCC3CCN(C)C3=O)nc3cc(C)ccc23)c1,435.6,2.0,6.0,8.0,0,4,0.375,70.15,3,1,1,4.55,6108,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48590007424354553
s_1458____25958330____484324,CN1CC(C(=O)OCC(=O)c2ccc3c(c2)CCC3)NC1=O,302.33,1.0,4.0,4.0,0,3,0.438,75.71,1,1,0,0.93,6109,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858996868133545
m_2708____14324610____2245176,COCCN(C(=O)NC1CCNC1=O)C1CCCCCC1,297.4,2.0,3.0,5.0,0,2,0.867,70.67,0,1,1,1.26,6110,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48589685559272766
s_22____7931666____59693,CC(=O)NC(CC(=O)Nc1cccc(NC(=O)CO)c1)c1ccccc1,355.39,4.0,4.0,7.0,0,2,0.211,107.53,2,1,1,1.82,6111,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858909249305725
m_274552____23414812____13733438____15976314,COCC(C)NC(=O)CCC1CCCCN1C(=O)C(C)c1ccccc1,360.5,1.0,3.0,8.0,0,2,0.619,58.64,1,3,0,3.1,6112,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48587632179260254
s_207____11566688____29810772,CC(C)(C)N1CCC(NCc2ccc(OCc3cccc(O)c3)cc2)C1=O,368.48,2.0,4.0,6.0,0,3,0.409,61.8,2,1,1,3.46,6113,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858575463294983
s_11____25831020____26276748,CN1CCC(NC(=O)c2ccn(CC(=O)OC(C)(C)C)c2)C1=O,321.38,1.0,5.0,4.0,0,2,0.562,80.64,1,1,0,0.79,6114,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48585161566734314
s_11____30723340____2228262,CC(=O)c1cccc(OC(C)C(=O)N(C)CC2Cc3ccccc3C2)c1,351.45,0.0,3.0,6.0,0,3,0.364,46.61,2,1,1,3.53,6115,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.485838383436203
m_279130____28578198____28139654____28195330,O=C(CCCc1cn(C2CCCCNC2=O)nn1)NC(c1ccccc1)C1CC1,395.51,2.0,5.0,8.0,0,4,0.545,88.91,2,2,1,2.71,6116,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858269691467285
s_22____12807980____5183708,CCC(NC(=O)COc1c(C)cccc1Cl)C(=O)c1ccccc1,345.83,1.0,3.0,7.0,0,2,0.263,55.4,2,1,1,3.81,6117,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858093559741974
m_274552____19121906____13731338____25037388,CC(NC(=O)C1CCC(NC(=O)CN(C)C2CCCC2)CC1)c1ccccc1,385.55,2.0,3.0,7.0,0,3,0.652,61.44,1,1,0,3.41,6118,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48580119013786316
s_274090____12935706____20853060,CC(O)c1cn(C(C)C(=O)NC2CCCC2)nn1,252.32,2.0,5.0,4.0,0,2,0.75,80.04,1,2,1,0.95,6119,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858010709285736
s_1458____14579482____1013066,CC(NC(=O)COC(=O)COc1ccccc1C(F)F)C(=O)N(C)C,358.34,1.0,5.0,8.0,0,1,0.438,84.94,1,1,1,1.14,6120,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4858008325099945
m_274552____19647258____13731338____25037388,CC(NC(=O)C(NC(=O)CN(C)C1CCCC1)c1ccccc1)c1ccccc1,393.53,2.0,3.0,8.0,0,3,0.417,61.44,2,2,0,3.6,6121,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48579540848731995
s_11____12347116____26225024,CC(C)(C)OC(=O)NC(CC(=O)NC1CCN(C2CCC2)C1=O)Cc1ccc2ccccc2c1,465.59,2.0,4.0,7.0,0,4,0.519,87.74,2,2,1,3.94,6122,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4857906103134155
s_1458____17785112____480616,CC(OC(=O)c1ccccc1OCCF)C(=O)Nc1ccc(Br)cc1,410.24,1.0,4.0,7.0,0,2,0.222,64.63,2,1,1,3.98,6123,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.485786497592926
s_270004____25332612____24720562,CCc1cnccc1CNC1CCN(c2ccccc2OC)C1=O,325.41,1.0,4.0,6.0,0,3,0.368,54.46,2,1,1,2.55,6124,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48578327894210815
m_279130____28129300____28139656____28194460,CCC(C)CNC(=O)CCc1cn(C2CCCNC2=O)nn1,307.4,2.0,5.0,7.0,0,2,0.733,88.91,1,2,1,0.82,6125,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48577627539634705
s_68____23363606____21690960,CCC(NC(=O)NCc1cccc(OCC2CCCO2)c1)c1ccccc1,368.48,2.0,3.0,8.0,0,3,0.409,59.59,2,2,1,4.2,6126,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48577171564102173
s_276436____17854384____29198036,CCC(OC(=O)c1cccn1CC(=O)OC(C)(C)C)c1cccnc1,344.41,0.0,6.0,6.0,0,2,0.421,70.42,2,1,1,3.53,6127,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48575836420059204
m_274552____19647264____24985050____15982120,CN1CC(C(=O)NC(C(=O)NC2CCC(N(C)C)C2)c2ccccc2)CC1=O,386.5,2.0,4.0,6.0,0,3,0.571,81.75,1,4,1,0.92,6128,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48575571179389954
s_2708____23841552____8961340,CN1CCC(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)CC1=O,399.49,1.0,4.0,1.0,0,5,0.636,71.11,1,1,1,2.42,6129,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4857454299926758
m_274860____17155166____17196388____12655776,N#CCCc1cn(-c2cccc(C(=O)NC(CN3CCCCC3)c3ccccc3)c2)nn1,428.54,1.0,6.0,8.0,0,4,0.36,86.84,3,1,1,3.68,6130,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4857434928417206
m_274552____23521678____25005950____15975760,CN(C(=O)C1CC1c1ccccc1)C(C)(C)CC(=O)NC1CCNC1=O,357.45,2.0,3.0,6.0,0,3,0.55,78.51,1,3,0,1.42,6131,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48574182391166687
s_68____23329342____21690960,CCC(NC(=O)N(C)C1CCN(C(=O)C2CC2)CC1)c1ccccc1,343.47,1.0,2.0,5.0,0,3,0.6,52.65,1,1,0,3.18,6132,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4857296943664551
s_1458____474320____10972104,COc1cc(C)c(CSCC(=O)OC2CCN(c3ccc(F)cc3)C2=O)cc1OC,433.5,0.0,6.0,8.0,0,3,0.364,65.07,2,1,1,3.73,6133,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48571786284446716
m_22____10123932____28885146,CN1CCC(N(C)C(=O)CC2CC3(CCCN3C(=O)OC(C)(C)C)C2)C1=O,379.5,0.0,4.0,3.0,0,3,0.85,70.16,0,1,1,2.25,6134,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.485714316368103
m_275592____18961462____15844752____14134280,CCCN1CC(C(=O)Nc2cccc(NC(=O)C3CC(n4cnnc4)C3)c2)CC1=O,410.48,2.0,6.0,7.0,0,4,0.476,109.22,2,1,1,2.06,6135,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48569878935813904
m_279130____28137370____28170028____28194478,CCc1nccnc1C(=O)NC(CC)(CC)c1cn(C2CCCN(CC)C2=O)nn1,413.53,1.0,7.0,8.0,0,3,0.619,105.9,2,1,1,2.26,6136,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856954514980316
m_22____20077032____20853804,CCc1ccc(C)cc1C(=O)N(C)C1CCN(C2CN(C(=O)OC(C)(C)C)C2)C1=O,415.53,0.0,4.0,4.0,0,3,0.609,70.16,1,1,1,2.85,6137,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856906831264496
s_2230____6484514____13978652,Cc1cccc(N2CCC(N(C)CC(C)(C)CNC(=O)OC(C)(C)C)C2=O)c1,389.54,1.0,4.0,6.0,0,2,0.636,61.88,1,1,1,3.58,6138,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856843948364258
m_279130____28136834____28188750____28195330,CC(Cc1cn(C2CCCCNC2=O)nn1)NC(=O)c1cccnn1,343.39,2.0,7.0,5.0,0,3,0.5,114.69,2,2,1,0.27,6139,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856823682785034
m_279130____30635022____28150790____28194956,Cc1c(Cl)cccc1-n1cc(-c2cc(F)cc(NC(=O)CC3CCOC3=O)c2)nn1,428.85,1.0,6.0,5.0,0,4,0.238,86.11,3,1,1,3.93,6140,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48568060994148254
m_274552____23522656____24997682____15978078,CCC(NC(=O)CN(C)C(=O)c1ccncc1O)c1cccnc1,328.37,2.0,5.0,6.0,0,2,0.294,95.42,2,1,1,1.52,6141,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48567336797714233
s_22____10211462____23091470,CC(NC(=O)c1ccccc1)C(=O)N(CC(C)c1ccccc1)C(C)CO,368.48,2.0,3.0,8.0,0,2,0.364,69.64,2,3,1,2.82,6142,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856596887111664
m_2708____28771802____23988072,COCC(C)N(C)C(=O)NC(C)c1cccc2c1CNC2=O,305.38,2.0,3.0,5.0,0,2,0.5,70.67,1,2,1,1.67,6143,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48565593361854553
m_276010____24754108____17254136____17280574,Cc1ccnc(-c2cn(CC3CN(C(=O)c4ccc(SC5CCOC5=O)cc4)CCO3)nn2)c1,479.56,0.0,9.0,6.0,0,5,0.375,99.44,3,2,1,2.6,6144,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48564648628234863
m_274552____19647264____15946864____13453996,Cc1ccc(C(=O)NC(C(=O)NC2CCN(C3CC3)C2=O)c2ccccc2)cn1,392.46,2.0,4.0,6.0,0,4,0.364,91.4,2,2,1,1.74,6145,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856411814689636
m_276010____24754128____17276008____24751236,Cc1ncc2ccc(C(=O)NC(C)Cn3cc(C(C4CC4)N4CCOCC4)nn3)cn12,423.52,1.0,8.0,7.0,0,5,0.545,89.58,3,2,1,1.84,6146,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856216311454773
m_276010____17282154____24764276____24752096,Cc1ccc2c(c1)CC(C(=O)Nc1cccc(OCc3cn(CCN4CCN(C)CC4)nn3)c1)CO2,490.61,1.0,8.0,8.0,0,5,0.444,84.75,3,1,1,2.6,6147,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856187105178833
m_279130____28137370____28179424____28610778,CCC(CC)(NC(=O)C(C)c1cccc(F)c1)c1cn(Cc2cc(F)cc(C#N)c2)nn1,437.49,1.0,5.0,8.0,0,3,0.333,83.6,3,1,1,4.41,6148,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48561230301856995
m_279130____28131922____28139622____28196252,CCCN1CC(NC(=O)c2ccc(-c3cn(C4CCCCC4)nn3)c(F)c2)CC1=O,413.5,1.0,5.0,6.0,0,4,0.545,80.12,2,1,1,3.33,6149,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4856046736240387
m_275592____14115022____14139000____15863218,CN1CCC(CC(=O)N2CCCCC2CNC(=O)CCc2ccn(C)c2)C1=O,388.51,1.0,4.0,7.0,0,3,0.667,74.65,1,2,1,1.32,6150,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48558658361434937
s_2708____908324____31579834,COCC(NC(=O)NC(C)c1ccc(SC)cc1)c1ccc(Br)cc1,423.38,2.0,3.0,7.0,0,2,0.316,50.36,2,2,1,4.92,6151,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4855859577655792
m_279130____28575446____28139610____28195344,CC(OCc1cn(-c2cccc(C(C)(C)C)c2)nn1)C(=O)N1CCOCC1C(N)=O,415.49,1.0,7.0,6.0,0,3,0.524,112.57,2,2,1,1.18,6152,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4855553209781647
s_22____2909522____28568246,COCC(NC(=O)C(C)(NC(=O)OC(C)(C)C)c1ccccc1)c1ccccc1,398.5,2.0,4.0,7.0,0,2,0.391,76.66,2,2,1,3.93,6153,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4855506122112274
s_38____30626488____606100,CCCC(NC(=O)CNc1cnc(Cl)nc1N(C)C)c1ccccc1,361.88,2.0,5.0,8.0,0,2,0.389,70.15,2,1,1,3.27,6154,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48554980754852295
m_274552____19466952____15957594____25036772,CCC(NC(=O)CC1CCCN(C(=O)C(C)OC(C)=O)C1)c1ccccc1,374.48,1.0,4.0,7.0,0,2,0.571,75.71,1,3,0,2.83,6155,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48554736375808716
m_282151____25157570____25187098____25253012,CC(C)c1cncc(CN(CC2CCCN(C)C2=O)C(=O)C2CCOC2)c1,373.5,0.0,4.0,6.0,0,3,0.667,62.74,1,2,1,2.44,6156,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48553791642189026
m_274552____23520666____15971002____13453892,CCC(NC(=O)C(Cc1ccoc1)NC(=O)c1ccccc1F)c1ccccc1,394.45,2.0,3.0,8.0,0,3,0.217,71.34,3,2,1,4.03,6157,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48553571105003357
m_276010____17282612____17254892____24752072,CCN1CCCC(n2cc(-c3ccc4c(c3)CN(C(=O)C3(F)CCCC3)C4)nn2)C1=O,425.51,0.0,5.0,4.0,0,5,0.565,71.33,2,1,1,3.25,6158,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4855354130268097
m_282151____28505386____25201424____25253790,CCc1cnccc1CN(Cc1cnc2ccccn12)C(=O)C(C)c1ccccc1,398.51,0.0,4.0,7.0,0,4,0.24,50.5,4,1,0,4.62,6159,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4855234622955322
s_276436____17690724____19123538,CC(NC(=O)OCc1ccccc1)C(=O)OC(C)c1cccc(F)c1,345.37,1.0,4.0,6.0,0,2,0.263,64.63,2,2,0,3.75,6160,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4855043292045593
m_274552____23522596____15946732____15980876,CC(C)N1CCC(NC(=O)C2(C)CN(C(=O)c3csc(C#N)c3)C2)C1=O,374.47,1.0,5.0,4.0,0,3,0.556,93.51,1,1,1,1.21,6161,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4854922890663147
m_274552____23522512____24996028____13454422,CN1CCCCC(NC(=O)C2CC(NC(=O)C3CCC(O)CC3)C2)C1=O,365.47,3.0,4.0,4.0,0,3,0.842,98.74,0,1,0,0.56,6162,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48547664284706116
s_2708____23827558____23994484,CNC(=O)CN1CCCCC(NC(=O)N(Cc2ccncc2F)CC(C)(C)C)C1=O,421.52,2.0,4.0,6.0,0,2,0.619,94.64,1,1,1,1.91,6163,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4854670763015747
s_1458____9106810____485350,CC(OC(=O)C1CCN1C(=O)OC(C)(C)C)C(=O)N(C)c1ccccc1,362.43,0.0,5.0,4.0,0,2,0.526,76.15,1,2,1,2.59,6164,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48545798659324646
s_270112____33541174____34197042,CC1CN(C(=O)COc2cccc(C(=O)O)c2)c2ccccc2N(C)C1=O,368.39,1.0,4.0,4.0,0,3,0.25,87.15,2,1,1,2.41,6165,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4854486286640167
s_276436____14081670____14107618,COc1cccc2c(C(=O)OC(C)c3ccccc3SC)cnn12,342.42,0.0,6.0,5.0,0,3,0.222,52.83,3,1,0,3.98,6166,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4854431450366974
m_274860____17136570____17191386____12655884,CC(O)CCCc1cn(Cc2cccc(C(=O)NC3CCNC3=O)c2)nn1,371.44,3.0,6.0,8.0,0,3,0.474,109.14,2,2,1,0.65,6167,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48543545603752136
m_274552____19647250____24999084____13453880,CC(NC(=O)Cc1cccs1)C(=O)NC1CCOC1=O,296.35,2.0,5.0,5.0,0,2,0.462,84.5,1,2,0,0.23,6168,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4854292869567871
s_22____8127096____26977542,CC1Oc2cc(C(=O)NC(C)c3ccccc3Br)ccc2NC1=O,389.25,2.0,3.0,3.0,0,3,0.222,67.43,2,2,1,3.66,6169,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4854225814342499
s_44____30210856____4975016,Cn1ccn2ncc(CNC3CCCN(c4cccc(F)c4)C3=O)c12,341.39,1.0,5.0,4.0,0,4,0.333,54.57,3,1,1,2.1,6170,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48540908098220825
m_274552____19647288____13731340____15985138,CC(NC(=O)C(NC(=O)C(C)c1ccccc1)C(C)(C)C)c1ccccc1,366.5,2.0,2.0,6.0,0,2,0.391,58.2,2,3,0,4.2,6171,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853987693786621
m_240690____24708052____22877486,CN1CCC(NC(=O)CCCC2(N)CCCC2)C1=O,267.37,2.0,3.0,5.0,0,2,0.857,75.43,0,1,0,0.78,6172,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48539718985557556
m_276010____24754198____24770266____24750540,CC(C)n1nccc1-c1cn(C2CCN(C3CCN(C(=O)C4=NOC5(CCC5)C4)CC3)C2=O)nn1,480.57,0.0,9.0,5.0,0,6,0.667,110.74,2,1,1,2.19,6173,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48539626598358154
s_2230____25582838____7471502,CC(C#N)CSc1ccccc1NC(=O)CN1CCOC(c2ccc(Br)cc2)C1,474.42,1.0,5.0,7.0,0,3,0.364,65.36,2,2,1,4.71,6174,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48538634181022644
s_1458____30226378____11404312,CC(C)(C)N1CCC(OC(=O)Cc2csc(-c3cn[nH]c3)n2)C1=O,348.43,1.0,6.0,4.0,0,3,0.5,88.18,2,1,1,2.02,6175,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48537561297416687
s_22____23072862____23091470,CC(NC(=O)c1ccccc1)C(=O)N(C)CC1COCCO1,306.36,1.0,4.0,5.0,0,2,0.5,67.87,1,2,1,0.68,6176,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853639304637909
m_274552____23522464____13729350____13453892,CC(NC(=O)CCCN(C)C(=O)c1ccccc1F)c1cccnc1,343.4,1.0,3.0,7.0,0,2,0.316,62.3,2,1,1,2.95,6177,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853566288948059
s_22____17781876____4819904,COc1ccc2c(c1)CCC(NC(=O)c1cc(C)ccc1-n1ccnc1)C2=O,375.43,1.0,5.0,4.0,0,4,0.227,73.22,3,1,1,3.12,6178,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853549301624298
m_274552____24796080____25017072____25028374,CCC(CC)N(C(=O)CC1CCN(C(=O)C2CCOC2)C1)C1CC1,336.48,0.0,3.0,7.0,0,3,0.895,49.85,0,2,1,2.44,6179,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48535430431365967
m_279130____28123764____28139556____28610858,Cc1ccc2c(c1)C(NC(=O)c1cc3ccccc3n1Cc1cn(CC(F)F)nn1)C(=O)N2C,464.48,1.0,6.0,6.0,0,5,0.25,85.05,4,1,1,3.3,6180,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853423535823822
m_274552____23518220____13731338____13454370,CC(NC(=O)C1C2CC1N(C(=O)Cc1ccoc1)C2)c1ccccc1,338.41,1.0,3.0,5.0,0,5,0.4,62.55,2,4,0,2.55,6181,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853340983390808
m_274552____24795520____15946596____15984300,CN1CCC(NC(=O)C(Cc2ccccc2Br)NC(=O)c2cnsc2)C1=O,451.35,2.0,5.0,6.0,0,3,0.333,91.4,2,2,1,1.59,6182,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48532962799072266
m_279130____28132672____28595682____28610658,CC(N)c1ccc(-n2cc(CC3(C(=O)NC4CCOc5ccccc54)CCCO3)nn2)cc1,447.54,2.0,7.0,6.0,0,5,0.4,104.29,3,3,1,3.02,6183,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48532789945602417
s_11____10228308____25977420,CN(C)C(C(=O)NCc1ccncc1OCC1CCOC1)c1ccccc1,369.46,1.0,5.0,8.0,0,3,0.429,63.69,2,2,1,2.42,6184,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853142499923706
m_281630____21606250____21549046____25335400,Cc1ccccc1-n1nnnc1C(NC1CCOC1=O)C1CC1(C)C,341.42,1.0,7.0,5.0,0,4,0.556,81.93,2,3,1,1.96,6185,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48531317710876465
m_274552____23521186____25001444____15974560,O=C1CCC(CNC(=O)C2CC(CNC(=O)c3ccccc3C3CC3)C2)O1,370.45,2.0,4.0,7.0,0,4,0.571,84.5,1,1,1,2.14,6186,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48530903458595276
s_11____13459168____22135686,CC(C#N)Oc1cccc(CC(=O)NC(C)c2cccc3ccccc23)c1,358.44,1.0,3.0,6.0,0,3,0.217,62.12,3,2,1,4.55,6187,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853077530860901
s_527____12431552____11681572,COc1cccc(N(CC(=O)N(C)C2CCCCN(C)C2=O)C(=O)OC(C)(C)C)c1,419.52,0.0,5.0,5.0,0,2,0.591,79.39,1,1,1,2.91,6188,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.4853023588657379
m_274552____23519864____24978998____15982096,CC(C(=O)N1CC2(C(=O)NC3CCN(C)C3=O)CCC1CC2)n1ccnc1,373.46,1.0,5.0,4.0,0,5,0.684,87.54,1,2,1,0.56,6189,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48529767990112305
m_274552____23522414____15958310____25033474,CC(NC(=O)C1(CNC(=O)C2CC(=O)CCO2)CCCC1)c1cccnc1,373.45,2.0,5.0,6.0,0,3,0.6,97.39,1,2,1,1.68,6190,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.48527976870536804
