id,smiles,mw,hbd,hba,rot_bonds,net_charge,ring_count,fsp3,tpsa,aromatic_rings,total_stereo,undefined_stereo,logp,context,target_name,effector_name,ligand_mse,ligand_score,rank
s_38____27008060____55703,Cc1cccc(NC(=O)CNc2cc(C(C)O)ccc2C)c1,298.39,3.0,3.0,5.0,0,2,0.278,61.36,2,1,0,3.41,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528502106666565,-0.6528502106666565,4800
s_2230____28254648____14032986,COc1ccc(CC(CO)NCc2nc(C)ccc2O)cc1,302.37,3.0,5.0,7.0,0,2,0.353,74.61,2,1,0,1.8,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528533101081848,-0.6528533101081848,4801
s_270004____8296262____11966964,OCc1ccc(CNC2CCCN(c3ccncn3)C2)cc1,298.39,2.0,5.0,5.0,0,3,0.412,61.28,2,1,1,1.73,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528547406196594,-0.6528547406196594,4802
s_271570____28733288____24876526,NC1CCC(n2cc(C=Cc3cc(F)ccc3F)cn2)CC1,303.36,1.0,3.0,3.0,0,3,0.353,43.84,2,0,0,3.77,KRAS_G12D_VHL,KRAS G12D,VHL,0.652855634689331,-0.652855634689331,4803
s_1458____5136212____17661910,O=C1CC(O)C(COC(=O)c2ccc(Cl)cn2)O1,271.66,1.0,6.0,3.0,0,2,0.364,85.72,1,2,0,0.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528598666191101,-0.6528598666191101,4804
s_271570____28265784____28539490,CC(=O)Nc1cncc(-c2ccc(C)c(C(C)N)c2)c1,269.35,2.0,3.0,3.0,0,2,0.25,68.01,2,1,1,3.04,KRAS_G12D_VHL,KRAS G12D,VHL,0.652866005897522,-0.652866005897522,4805
m_273712____28737130____28715178,Cc1ccc(C=C2CCCOCC2)c2[nH]c(C(=O)O)cc12,285.34,2.0,2.0,2.0,0,3,0.353,62.32,2,0,0,3.76,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528667211532593,-0.6528667211532593,4806
m_271302____32245108____25575858,N#Cc1ccccc1-c1ccc(NCCC2CCNC2)cc1,291.4,2.0,3.0,5.0,0,3,0.316,47.85,2,1,0,3.64,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528689861297607,-0.6528689861297607,4807
m_282030____21928746____23202028____21970324,Cc1nc(NCC(C)c2ccccc2)nc(NC2CCC2)n1,297.41,2.0,5.0,6.0,0,3,0.471,62.73,2,1,1,3.36,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528714299201965,-0.6528714299201965,4808
s_7____22983998____134804,CC(Oc1ccc2c(c1)CCOC2(C)C)C(=O)N1CCNC1=O,318.37,1.0,4.0,3.0,0,3,0.529,67.87,1,1,1,1.81,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528741717338562,-0.6528741717338562,4809
s_271570____11830216____14643838,CCC(=O)C(C)c1cccc(-c2ccc(OC)cc2CO)c1,298.38,1.0,3.0,6.0,0,2,0.316,46.53,2,1,1,3.94,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528776288032532,-0.6528776288032532,4810
s_276436____14077102____14108140,Cc1ccc(Br)c(C(=O)OC(C)c2ccc3c(c2)OCO3)n1,364.19,0.0,5.0,3.0,0,3,0.25,57.65,2,1,0,3.8,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528801918029785,-0.6528801918029785,4811
m_281630____20796238____21628688____20648542,CCn1nnnc1C(C)(COC(C)=O)NCC1CCCO1,297.36,1.0,8.0,7.0,0,2,0.846,91.16,1,2,1,0.24,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528810262680054,-0.6528810262680054,4812
s_66____5536356____11986582,COc1cccc(F)c1C1Nc2ccc(C)cc2C(=O)N1C,300.33,1.0,3.0,2.0,0,3,0.235,41.57,2,1,1,3.34,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528893709182739,-0.6528893709182739,4813
s_270004____24793650____7547460,CCc1ccc(OCC(O)CNCc2ccc(Cl)cc2)cc1,319.83,2.0,3.0,8.0,0,2,0.333,41.49,2,1,1,3.43,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528893709182739,-0.6528893709182739,4813
m_273584____21059316____28797514,Cc1nc2cc(-c3ccc4c(c3)COCC4N)cc(C)c2[nH]1,293.37,2.0,3.0,1.0,0,4,0.278,63.93,3,1,0,3.38,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528909802436829,-0.6528909802436829,4815
s_273712____20865912____12014538,Cc1cc(-c2ccc3c(c2)C(C(=O)O)CCO3)c(C)cc1O,298.34,2.0,3.0,2.0,0,3,0.278,66.76,2,1,1,3.63,KRAS_G12D_VHL,KRAS G12D,VHL,0.652891218662262,-0.652891218662262,4816
s_271570____28265314____28567248,CC(N)c1ccc(-c2ccc(C(C)(C)C#N)cc2)cn1,265.36,1.0,3.0,3.0,0,2,0.294,62.7,2,1,1,3.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528913974761963,-0.6528913974761963,4817
s_240690____32249688____7368610,COc1ccc(C(C)NC(=O)CNc2ccccc2)cc1Cl,318.8,2.0,3.0,6.0,0,2,0.235,50.36,2,1,1,3.64,KRAS_G12D_VHL,KRAS G12D,VHL,0.6528983116149902,-0.6528983116149902,4818
s_271570____28267048____28620568,C=C(CC(C)(C)C)c1cc(C(N)CO)ccc1F,251.34,2.0,2.0,4.0,0,1,0.467,46.25,1,1,0,3.27,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529114246368408,-0.6529114246368408,4819
m_274552____23414946____15968096____13453932,Cc1ccc(C(=O)NC(C(=O)NCC=CCl)C(C)O)o1,300.74,3.0,4.0,6.0,0,1,0.385,91.57,1,2,0,0.94,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529135704040527,-0.6529135704040527,4820
m_271570____29316962____28567228,CC1Cc2cccc(-c3ccc(CCCN)cn3)c2O1,268.36,1.0,3.0,4.0,0,3,0.353,48.14,2,1,1,2.96,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529220938682556,-0.6529220938682556,4821
s_271570____16969460____28541418,COC(CN)Cc1ccc(-c2ccc3c(c2)nnn3C)cc1,296.37,1.0,5.0,5.0,0,3,0.294,65.96,3,1,1,2.15,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529237627983093,-0.6529237627983093,4822
s_2624____27268122____31581976,COc1ccc(=O)n(CC(O)CC2CCCCC2)c1,265.35,1.0,4.0,5.0,0,2,0.667,51.46,1,1,1,2.19,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529248952865601,-0.6529248952865601,4823
s_207____15777042____26208010,OC1CCCC(NCCC(O)c2ccc(Br)cc2)CCC1,356.3,3.0,3.0,5.0,0,2,0.647,52.49,1,1,1,3.55,KRAS_G12D_VHL,KRAS G12D,VHL,0.652929961681366,-0.652929961681366,4824
s_34____28215026____28337044,CS(=O)(=O)c1cccc2ccn(CC3OCCCO3)c12,295.36,0.0,5.0,3.0,0,3,0.429,57.53,2,0,0,1.81,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529300808906555,-0.6529300808906555,4825
s_68____28408330____85358,CC1CCc2ncc(NC(=O)Nc3ccccc3)cc2C1,281.36,2.0,2.0,2.0,0,3,0.294,54.02,2,1,1,3.85,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529324054718018,-0.6529324054718018,4826
s_271302____29649566____8903658,CCn1cc(CNc2ccc(C(N)CCO)cc2)cn1,274.37,3.0,5.0,7.0,0,2,0.4,76.1,2,1,1,1.9,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529332399368286,-0.6529332399368286,4827
s_2624____818858____27388010,O=C(c1ccccc1OCC(O)CCO)N1CCOCC1,295.33,2.0,5.0,6.0,0,2,0.533,79.23,1,1,1,0.28,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529344916343689,-0.6529344916343689,4828
s_271570____28264850____16143778,OC1(c2ccc(-c3cnnc4ccccc34)cc2)CCOC1,292.34,1.0,4.0,2.0,0,4,0.222,55.24,3,1,1,2.9,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529542803764343,-0.6529542803764343,4829
s_240690____27702896____3025698,NCC(=O)NC1CCCN(C(=O)OCc2ccccc2)C1,291.35,2.0,4.0,4.0,0,2,0.467,84.66,1,1,1,0.86,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529577970504761,-0.6529577970504761,4830
m_7____26852244____27364096,COC(=O)CCC(=O)C(C)Oc1cccc(C(C)O)c1,280.32,1.0,5.0,7.0,0,1,0.467,72.83,1,2,1,2.03,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529581546783447,-0.6529581546783447,4831
s_2230____9609378____681768,Cc1ccc(CN(CCO)CC(O)CN2CCCC2)o1,282.38,2.0,5.0,8.0,0,2,0.733,60.08,1,1,1,0.84,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529614329338074,-0.6529614329338074,4832
s_1458____8694450____26891858,CC1CCN(CC(O)COC(=O)C(C)c2ccccc2)CC1,305.42,1.0,4.0,6.0,0,2,0.611,49.77,1,2,1,2.43,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529616713523865,-0.6529616713523865,4833
s_271570____28267018____28543860,CCC(O)c1ccnc(C=C2CC(C)OC(C)C2)c1,261.37,1.0,3.0,3.0,0,2,0.562,42.35,1,3,1,3.5,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529617309570312,-0.6529617309570312,4834
s_273712____28734186____12014566,COCc1ccc(-c2ccc(OCC(=O)O)c(C(C)=O)c2)s1,320.37,1.0,5.0,7.0,0,2,0.25,72.83,2,0,0,3.23,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529669165611267,-0.6529669165611267,4835
s_282730____26154292____26279530____25797926,CNc1c(-c2cocc2C)nc2ccc3nc(C)[nH]c3n12,281.32,2.0,5.0,2.0,0,4,0.2,71.15,4,0,0,3.13,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529674530029297,-0.6529674530029297,4836
m_7____13655708____9744734,CC(Oc1cccc2ccc(C#N)cc12)C(=O)C1CC1,265.31,0.0,3.0,4.0,0,3,0.294,50.09,2,1,1,3.46,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529675126075745,-0.6529675126075745,4837
m_273584____30875384____28803086,CC1CCc2cc(-c3cnn4c3CNCCC4)ccc2N1,282.39,2.0,4.0,1.0,0,4,0.471,41.88,2,1,1,2.79,KRAS_G12D_VHL,KRAS G12D,VHL,0.652968168258667,-0.652968168258667,4838
m_273584____28244992____28803204,CS(C)(=O)=Nc1ccc(C=C2CCCNCCC2)cc1,292.45,1.0,3.0,2.0,0,2,0.5,41.46,1,0,0,3.59,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529693603515625,-0.6529693603515625,4839
m_282512____24306100____24222148,CC=Cc1cn(Cc2cccc(OCC3CCCO3)c2)nn1,299.37,0.0,5.0,6.0,0,3,0.412,49.17,2,1,1,2.92,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529725193977356,-0.6529725193977356,4840
s_271570____28263074____28550972,CCc1csc(-c2ccc(C(C)(C)O)c(CO)c2)c1,276.4,2.0,3.0,4.0,0,2,0.375,40.46,2,0,0,3.7,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529850959777832,-0.6529850959777832,4841
s_22____7533688____10643984,CCC(O)CC(=O)N(C)c1ccc(OCCN2CCCC2)cc1,320.43,1.0,4.0,8.0,0,2,0.611,53.01,1,1,1,2.29,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529853940010071,-0.6529853940010071,4842
m_274552____23414916____13184838____15975160,COC(C)C(=O)N1CCC(C(=O)NCC2CCCCC2)C1,296.41,1.0,3.0,5.0,0,2,0.875,58.64,0,2,0,1.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529895663261414,-0.6529895663261414,4843
s_271570____28266924____21748452,Nc1cc(C=C2CCN(Cc3ccccc3)CC2)c(Cl)cn1,313.83,1.0,3.0,3.0,0,3,0.278,42.15,2,0,0,4.0,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529911756515503,-0.6529911756515503,4844
s_282730____26107604____26278632____26153808,Cc1ncc(C)n2c(NC(C)C)c(CCc3ccco3)nc12,298.39,1.0,5.0,5.0,0,3,0.412,55.36,3,0,0,3.54,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529982089996338,-0.6529982089996338,4845
s_271570____28265330____28567264,CC(N)c1cc(-c2ccccc2OC2CCCC2)ccn1,282.39,1.0,3.0,4.0,0,3,0.389,48.14,2,1,1,4.09,KRAS_G12D_VHL,KRAS G12D,VHL,0.6529995203018188,-0.6529995203018188,4846
m_281630____20804086____21627542____28417840,COC(=O)Cn1nnnc1C(NC1CC1)C1CCCCC1,293.37,1.0,7.0,6.0,0,3,0.857,81.93,1,1,1,1.22,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530048847198486,-0.6530048847198486,4847
s_27____25543566____10814502,OCC(O)CCNc1ncnc2[nH]c3ccccc3c12,272.31,4.0,5.0,5.0,0,3,0.286,94.06,3,1,1,1.27,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530059576034546,-0.6530059576034546,4848
s_44____30216698____30194136,CCOc1ccc(C)c(NC(C)C(=O)c2ccco2)c1,273.33,1.0,4.0,6.0,0,2,0.312,51.47,2,1,1,3.67,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530099511146545,-0.6530099511146545,4849
s_2230____28883812____1306584,COc1cc(C(C)NCCC(=O)OC(C)(C)C)ccc1O,295.38,2.0,5.0,6.0,0,1,0.562,67.79,1,1,1,2.78,KRAS_G12D_VHL,KRAS G12D,VHL,0.653014063835144,-0.653014063835144,4850
m_240690____30378060____24776512,CC1COC(C(=O)N2C(c3ccccc3)CCC2(C)C)CN1,302.42,1.0,3.0,2.0,0,3,0.611,41.57,1,3,1,2.51,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530161499977112,-0.6530161499977112,4851
m_281630____20779356____21629470____20772826,CCC(C)NC(C)(CCC(C)(C)O)c1nnnn1C1CC1,295.43,2.0,6.0,8.0,0,2,0.933,75.86,1,2,1,2.16,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530184745788574,-0.6530184745788574,4852
m_274552____23520726____13184838____13453852,CC(=O)NCC1(C(=O)NCC2CCCCC2)CCCO1,282.38,2.0,3.0,5.0,0,2,0.867,67.43,0,1,1,1.37,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530203819274902,-0.6530203819274902,4853
m_282490____23952146____23977264____23976014,CC(CCO)N(C)C(C(=O)NC1CCC1)c1cccs1,296.44,2.0,4.0,7.0,0,2,0.667,52.57,1,2,1,2.16,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530208587646484,-0.6530208587646484,4854
s_282770____26471554____26579720,Nc1ncc(C(=O)Nc2ccc3c(c2)C(N)CCO3)s1,290.35,3.0,6.0,2.0,0,3,0.231,103.26,2,1,1,1.76,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530230641365051,-0.6530230641365051,4855
s_27____7143326____13022380,CCC(O)CCNc1ncncc1-c1ccc(Br)cc1,336.23,2.0,4.0,6.0,0,2,0.333,58.04,2,1,1,3.48,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530243754386902,-0.6530243754386902,4856
s_272430____15479330____26397662,Cc1cnc(N(C)C(=O)CC(N)C2CCCCC2)s1,281.43,1.0,4.0,4.0,0,2,0.714,59.22,1,1,0,2.71,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530248522758484,-0.6530248522758484,4857
s_273654____28393740____11631612,CC(SCc1ccc(C(=O)NCCN)cc1)c1cccnc1,315.44,2.0,4.0,7.0,0,2,0.294,68.01,2,1,1,2.77,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530284881591797,-0.6530284881591797,4858
s_271570____28267058____21746646,CC(=O)c1cnc2ccc(C3=CCN(C(C)=O)C3)cc2c1N,295.34,1.0,4.0,2.0,0,3,0.235,76.29,2,0,0,2.27,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530287265777588,-0.6530287265777588,4859
s_269982____22509050____10851794,OC1Cc2ccccc2C1NCCN1CCNCC1,261.37,3.0,4.0,4.0,0,3,0.6,47.53,1,2,0,0.14,KRAS_G12D_VHL,KRAS G12D,VHL,0.653033435344696,-0.653033435344696,4860
m_269862____26653270____26820178,OCCCC(NC1CCCC(O)C1)c1ccccc1,263.38,3.0,3.0,6.0,0,2,0.625,52.49,1,3,1,2.39,KRAS_G12D_VHL,KRAS G12D,VHL,0.653034508228302,-0.653034508228302,4861
s_274090____12938816____12354810,CC(c1ccc2ccccc2c1)n1cc(CC(C)(C)O)nn1,295.39,1.0,4.0,4.0,0,3,0.333,50.94,3,1,1,3.35,KRAS_G12D_VHL,KRAS G12D,VHL,0.65303635597229,-0.65303635597229,4862
s_271570____28264208____28618036,NC1COc2cc(-c3cc(Cl)c4c(c3)NCCN4)ccc21,301.78,3.0,4.0,1.0,0,4,0.25,59.31,2,1,1,3.24,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530449986457825,-0.6530449986457825,4863
m_271302____22975612____25568496,NC1CC(N)CN(CC=Cc2ccc(Br)cc2)C1,310.24,2.0,3.0,3.0,0,2,0.429,55.28,1,2,0,1.82,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530525088310242,-0.6530525088310242,4864
m_282151____27581612____25186660____25241802,CCC(=O)N(CCC(C)O)CC(OC)C1CCCC1,271.4,1.0,3.0,8.0,0,1,0.933,49.77,0,2,1,2.2,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530625820159912,-0.6530625820159912,4865
s_271570____29670696____28539860,Cc1cc(CO)cc(-c2cc(CC(C)N)ccc2F)c1,273.35,2.0,2.0,4.0,0,2,0.294,46.25,2,1,1,3.18,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530641317367554,-0.6530641317367554,4866
s_527____7866490____11745832,COc1ccc(C(NC(C)C)C(=O)NN2CCCCC2)cc1,305.42,2.0,4.0,6.0,0,2,0.588,53.6,1,1,1,2.25,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530722379684448,-0.6530722379684448,4867
s_34____21806330____28337016,CC(Oc1ccc(C2(C#N)CCCCC2)cc1)C1OCCO1,301.39,0.0,4.0,4.0,0,3,0.611,51.48,1,1,1,3.55,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530765295028687,-0.6530765295028687,4868
s_2624____27268520____27377892,CC(O)CCCn1ccnc1-c1cncc(Br)c1,310.19,1.0,4.0,5.0,0,2,0.385,50.94,2,1,1,2.87,KRAS_G12D_VHL,KRAS G12D,VHL,0.653078019618988,-0.653078019618988,4869
m_271570____28263734____28721016,NCC(O)Cc1ccccc1-c1ccc(S(=O)(=O)CF)nc1,324.38,2.0,5.0,6.0,0,2,0.267,93.28,2,1,1,1.31,KRAS_G12D_VHL,KRAS G12D,VHL,0.653078019618988,-0.653078019618988,4869
m_22____57699____22312856,Nc1nccc2cc(C(=O)NC3CCCCC3)ccc12,269.35,2.0,3.0,2.0,0,3,0.375,68.01,2,0,0,2.88,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530812978744507,-0.6530812978744507,4871
s_22____57670____26180132,N#Cc1ccc(CC(O)C(=O)N2CCCc3ccccc32)cc1,306.37,1.0,3.0,3.0,0,3,0.263,64.33,2,1,1,2.44,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530823707580566,-0.6530823707580566,4872
s_271570____28265716____30507398,COc1ncc(-c2ccc(C(N)CO)c(C)c2)cc1C#N,283.33,2.0,5.0,4.0,0,2,0.25,92.16,2,1,1,1.93,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530827879905701,-0.6530827879905701,4873
s_2230____9099664____679674,COC(=O)CCN1CCOCC1CC(=O)c1ccco1,281.31,0.0,6.0,6.0,0,2,0.571,68.98,1,1,1,1.12,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530907154083252,-0.6530907154083252,4874
s_271570____20266998____21746526,CC(C)(O)c1ccc(Cl)cc1-c1ccc2c(c1)CC(O)CN2,317.82,3.0,3.0,2.0,0,3,0.333,52.49,2,1,1,3.56,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530941128730774,-0.6530941128730774,4875
m_274552____23521056____13186002____15976076,CN(C)CC(=O)NC1(C(=O)NC2CCCOC2)CC1(C)C,297.4,2.0,4.0,5.0,0,2,0.867,70.67,0,2,1,0.13,KRAS_G12D_VHL,KRAS G12D,VHL,0.65309739112854,-0.65309739112854,4876
m_271570____13807810____21745170,CC1CCNc2cc(-c3cc4ccoc4cc3F)cnc2N1,297.33,2.0,4.0,1.0,0,4,0.235,50.09,3,1,1,4.25,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530987024307251,-0.6530987024307251,4877
s_271302____25653208____14430334,c1ccc(-c2ncccc2NCC2CCCCN2)nc1,268.36,2.0,4.0,4.0,0,3,0.375,49.84,2,1,1,2.7,KRAS_G12D_VHL,KRAS G12D,VHL,0.6530991792678833,-0.6530991792678833,4878
s_273654____28393716____11632042,Cc1cc(Cl)ccc1Oc1ccc(CSCC(O)CN)cc1,337.87,2.0,4.0,7.0,0,2,0.294,55.48,2,1,1,3.99,KRAS_G12D_VHL,KRAS G12D,VHL,0.653099775314331,-0.653099775314331,4879
s_271570____12129310____28616370,COCCn1cc(-c2cccc3c2OC(C)(C)CC3N)cn1,301.39,1.0,5.0,4.0,0,3,0.471,62.3,2,1,1,2.76,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531010866165161,-0.6531010866165161,4880
s_2624____31214866____27386308,COCCC(O)COc1cccc(-c2nnc(N)s2)c1,295.36,2.0,7.0,7.0,0,2,0.385,90.49,2,1,1,1.56,KRAS_G12D_VHL,KRAS G12D,VHL,0.653106689453125,-0.653106689453125,4881
s_271302____25697860____25492022,COc1cccc(C=CCNC2CNC(C)C2)c1OC,276.38,2.0,4.0,6.0,0,2,0.5,42.52,1,2,1,2.06,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531082391738892,-0.6531082391738892,4882
s_2230____28254998____8251968,O=C(Cc1ccccc1)OCCN1CC2CC1C(O)C2O,291.35,2.0,5.0,5.0,0,3,0.562,70.0,1,4,0,0.2,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531087160110474,-0.6531087160110474,4883
s_273910____11993534____34747060,CC(N)c1ccc(-c2cn(CCc3ccccn3)nn2)cc1,293.37,1.0,5.0,5.0,0,3,0.235,69.62,3,1,0,2.6,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531121134757996,-0.6531121134757996,4884
m_274552____23522770____13185498____13453932,Cc1ccc(C(=O)NC(C)CCCC(=O)N2CCC(O)C2)o1,308.38,2.0,4.0,6.0,0,2,0.625,82.78,1,2,0,1.47,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531123518943787,-0.6531123518943787,4885
s_270004____8350244____7676532,COc1ccccc1C(NC1CCOCC1)c1ccco1,287.36,1.0,4.0,5.0,0,3,0.412,43.63,2,1,1,3.15,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531124711036682,-0.6531124711036682,4886
s_2624____818680____27386312,COc1cc(CO)ccc1OCC(O)CCC(C)C,268.35,2.0,4.0,8.0,0,1,0.6,58.92,1,1,1,2.36,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531143188476562,-0.6531143188476562,4887
m_276010____24753422____24787880____24752056,CC(=O)OCCn1cc(CCN(C)C(=O)CC2CCO2)nn1,310.35,0.0,7.0,8.0,0,2,0.714,86.55,1,1,1,0.02,KRAS_G12D_VHL,KRAS G12D,VHL,0.653118371963501,-0.653118371963501,4888
s_27____15076820____25393774,Cc1cccc2[nH]c(NCC(C)SCc3ccccc3)nc12,311.45,2.0,3.0,6.0,0,3,0.278,40.71,3,1,1,4.61,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531192660331726,-0.6531192660331726,4889
s_273584____30875268____28805414,Cn1c(=O)c(C=CCCC(=O)O)cc2ccccc21,257.29,1.0,3.0,4.0,0,2,0.2,59.3,2,0,0,2.42,KRAS_G12D_VHL,KRAS G12D,VHL,0.653120219707489,-0.653120219707489,4890
m_22____13768922____31160340,O=C1CCCC(C(=O)NC(CCO)C2CCCCCC2)C1,295.42,2.0,3.0,5.0,0,2,0.882,66.4,0,2,1,2.58,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531214714050293,-0.6531214714050293,4891
s_271570____9487676____28554400,NC(c1cccc(-c2ccnc3[nH]ccc23)c1)C1CCC1,277.37,2.0,2.0,3.0,0,4,0.278,54.7,3,1,1,4.03,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531255841255188,-0.6531255841255188,4892
m_282490____23949872____23815308____23725794,COC(C)CN(C)C(C(=O)NC(C)(C)C)C1CC1(C)C,284.44,1.0,3.0,6.0,0,1,0.938,41.57,0,3,1,2.28,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531311273574829,-0.6531311273574829,4893
s_271302____25653242____25575834,Fc1cccc(Oc2ccccc2NCC2COCCN2)c1,302.35,2.0,4.0,5.0,0,3,0.294,42.52,2,1,1,3.02,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531340479850769,-0.6531340479850769,4894
s_271570____16485768____28541122,NC1CCc2ccc(-c3ccc(Cn4cncn4)cc3)nc21,291.36,1.0,5.0,3.0,0,4,0.235,69.62,3,1,1,2.33,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531352996826172,-0.6531352996826172,4895
s_2624____27231276____27390446,CS(=O)(=O)Nc1cccc(OCC(O)Cc2ccccc2)c1,321.4,2.0,4.0,7.0,0,2,0.25,75.63,2,1,0,2.04,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531392335891724,-0.6531392335891724,4896
s_270122____19968884____11727170,Cc1cccc(CN2Cc3ccccc3C(C(=O)O)C2)c1,281.36,1.0,2.0,3.0,0,3,0.278,40.54,2,1,1,3.18,KRAS_G12D_VHL,KRAS G12D,VHL,0.653145968914032,-0.653145968914032,4897
s_271570____28266774____24880820,COC(C)(C)C=Cc1ncc(Br)cc1O,272.14,1.0,3.0,3.0,0,1,0.364,42.35,1,0,0,2.99,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531475782394409,-0.6531475782394409,4898
s_271570____28265752____28539478,COc1ccc(F)c(-c2ccc(F)c(C(C)N)c2)c1OC,293.31,1.0,3.0,4.0,0,2,0.25,44.48,2,1,0,3.67,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531487107276917,-0.6531487107276917,4899
s_275550____18167978____27466306____28842110,CCC1CCC(CN(CC(C)O)C(=O)c2ccccc2)CC1,303.45,1.0,2.0,6.0,0,2,0.632,40.54,1,1,0,3.73,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531487703323364,-0.6531487703323364,4900
s_2624____27219246____27373646,COC(=O)c1ccc(C(C)Oc2ccc(C)cc2F)o1,278.28,0.0,4.0,4.0,0,2,0.267,48.67,2,1,1,3.65,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531500816345215,-0.6531500816345215,4901
s_2230____16620672____15158154,Cc1ccc(C(O)CCN(C)CC2OC(=O)CC2O)s1,299.39,2.0,6.0,6.0,0,2,0.643,70.0,1,3,1,1.09,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531561613082886,-0.6531561613082886,4902
s_2624____27227968____31161666,COc1c(OCC(C)(O)C(C)(C)O)ccc2ccccc12,290.36,2.0,4.0,5.0,0,2,0.412,58.92,2,1,1,2.75,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531572341918945,-0.6531572341918945,4903
s_265764____4557804____26675864,O=C1CC(c2nc(-c3ccc(F)cc3)no2)CCN1CCO,305.31,1.0,5.0,4.0,0,3,0.4,79.46,2,1,1,1.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.6531583070755005,-0.6531583070755005,4904
